Distance_(mm),Gray_Value
2.40905,48.9474
2.41425,46.4737
2.41945,43.6184
2.42466,41.3289
2.42986,38.7500
2.43506,36.2632
2.44027,33.6842
2.44547,31.5658
2.45067,29.3289
2.45587,27.4868
2.46108,25.7105
2.46628,24.1053
2.47148,22.7237
2.47669,21.5000
2.48189,20.4474
2.48709,19.6579
2.49230,19.0395
2.49750,18.6316
2.50270,18.4868
2.50791,18.4868
2.51311,18.9211
2.51831,19.4605
2.52352,20.1579
2.52872,21.1974
2.53392,22.5526
2.53912,23.9605
2.54433,25.7763
2.54953,27.8158
2.55473,29.9605
2.55994,32.3816
2.56514,34.9474
2.57034,38.1711
2.57555,40.9474
2.58075,44.0132
2.58595,47.4605
2.59116,50.6711
2.59636,53.3947
2.60156,55.6579
2.60677,57.9079
2.61197,59.3158
2.61717,60.7500
2.62238,62.5395
2.62758,64.1842
2.63278,65.3684
2.63798,66.3158
2.64319,67.2763
2.64839,68.3158
2.65359,69.7105
2.65880,71.3026
2.66400,72.6974
2.66920,73.7237
2.67441,74.8816
2.67961,76.0263
2.68481,76.8421
2.69002,77.3026
2.69522,77.9605
2.70042,78.1579
2.70563,78.5395
2.71083,78.3816
2.71603,78.5132
2.72123,79.1316
2.72644,79.0921
2.73164,79.6842
2.73684,80.2632
2.74205,80.5000
2.74725,80.4211
2.75245,80.6447
2.75766,80.5263
2.76286,80.5789
2.76806,79.8947
2.77327,79.5658
2.77847,79.5263
2.78367,78.9211
2.78888,78.3026
2.79408,76.9605
2.79928,75.9079
2.80448,74.5395
2.80969,73.6579
2.81489,72.0526
2.82009,70.5921
2.82530,68.8158
2.83050,67.2895
2.83570,65.7237
2.84091,63.6184
2.84611,61.8947
2.85131,59.7763
2.85652,57.0526
2.86172,53.2105
2.86692,49.7500
2.87212,46.7368
2.87733,43.3158
2.88253,40.0921
2.88773,37.2632
2.89294,34.6579
2.89814,31.7895
2.90334,29.2105
2.90855,27.0921
2.91375,25.2632
2.91895,23.6184
2.92416,22.1711
2.92936,20.9474
2.93456,19.8684
2.93977,19.1579
2.94497,18.7763
2.95017,18.4737
2.95537,18.3816
2.96058,18.7368
2.96578,19.2368
2.97098,20.0395
2.97619,20.8947
2.98139,22.1711
2.98659,23.6711
2.99180,25.3816
2.99700,27.2500
3.00220,29.3026
3.00741,31.5526
3.01261,33.8158
3.01781,36.3158
3.02302,39.1974
3.02822,42.0263
3.03342,45.0921
3.03863,47.6711
3.04383,50.3947
3.04903,52.8421
3.05423,54.6974
3.05944,56.3158
3.06464,58.4211
3.06984,60.2237
3.07505,61.4474
3.08025,62.7368
3.08545,63.9474
3.09066,65.3947
3.09586,66.7632
3.10106,67.9079
3.10627,68.6974
3.11147,69.5526
3.11667,70.6447
3.12188,71.9868
3.12708,72.9211
3.13228,73.5789
3.13748,73.9342
3.14269,74.8026
3.14789,75.4079
3.15309,75.8947
3.15830,75.9079
3.16350,75.9079
3.16870,75.8684
3.17391,76.1447
3.17911,76.1579
3.18431,75.9737
3.18952,75.6974
3.19472,75.1711
3.19992,74.6974
3.20513,74.4211
3.21033,73.6974
3.21553,73.1053
3.22073,72.0263
3.22594,70.7763
3.23114,69.9868
3.23634,68.6842
3.24155,67.8158
3.24675,66.9868
3.25195,65.7895
3.25716,64.1053
3.26236,63.1974
3.26756,61.5395
3.27277,60.0921
3.27797,58.8553
3.28317,56.9605
3.28837,54.7237
3.29358,52.3816
3.29878,50.7368
3.30398,47.6447
3.30919,44.9474
3.31439,42.2105
3.31959,39.5263
3.32480,37.3026
3.33000,34.9605
3.33520,32.8158
3.34041,30.5263
3.34561,28.4605
3.35081,26.7500
3.35602,25.1711
3.36122,23.6053
3.36642,22.3158
3.37162,21.2105
3.37683,20.1711
3.38203,19.4474
3.38723,18.7895
3.39244,18.2632
3.39764,18.0526
3.40284,17.8684
3.40805,17.8816
3.41325,18.0658
3.41845,18.3947
3.42366,18.9342
3.42886,19.5132
3.43406,20.2368
3.43927,21.0132
3.44447,22.1842
3.44967,23.1579
3.45487,24.4474
3.46008,25.7105
3.46528,27.0395
3.47048,28.3816
3.47569,30.1184
3.48089,31.4342
3.48609,33.0132
3.49130,34.6842
3.49650,35.9605
3.50170,37.7763
3.50691,39.6053
3.51211,41.2500
3.51731,42.8158
3.52252,43.6842
3.52772,45.0921
3.53292,46.5395
3.53813,47.8026
3.54333,49.1053
3.54853,50.0789
3.55373,51.0000
3.55894,51.9737
3.56414,52.6974
3.56934,52.8421
3.57455,53.5000
3.57975,54.0921
3.58495,54.4868
3.59016,54.5000
3.59536,54.3289
3.60056,54.5526
3.60577,54.6842
3.61097,54.5395
3.61617,54.4474
3.62138,53.8816
3.62658,53.5526
3.63178,53.4211
3.63698,53.2237
3.64219,52.5132
3.64739,52.2237
3.65259,51.7500
3.65780,50.7368
3.66300,50.2763
3.66820,49.3289
3.67341,48.1842
3.67861,46.8816
3.68381,45.7368
3.68902,44.6842
3.69422,43.2895
3.69942,42.1316
3.70462,40.7105
3.70983,39.4342
3.71503,38.3684
3.72023,37.0658
3.72544,35.5658
3.73064,34.2105
3.73584,32.9474
3.74105,31.9474
3.74625,30.8289
3.75145,29.5395
3.75666,28.4079
3.76186,27.4737
3.76706,26.4342
3.77227,25.3289
3.77747,24.3947
3.78267,23.7763
3.78787,22.7632
3.79308,21.9737
3.79828,21.3026
3.80348,20.5789
3.80869,19.9868
3.81389,19.5132
3.81909,19.0000
3.82430,18.5658
3.82950,18.2632
3.83470,17.9737
3.83991,17.8026
3.84511,17.6579
3.85031,17.5395
3.85552,17.5000
3.86072,17.5395
3.86592,17.6184
3.87112,17.7105
3.87633,17.8421
3.88153,18.0132
3.88673,18.2105
3.89194,18.4605
3.89714,18.7105
3.90234,18.9737
3.90755,19.2105
3.91275,19.6447
3.91795,19.8816
3.92316,20.2895
3.92836,20.4868
3.93356,20.8421
3.93877,21.2368
3.94397,21.5658
3.94917,21.8158
3.95438,22.1974
3.95958,22.5921
3.96478,22.8684
3.96998,23.0789
3.97519,23.3947
3.98039,23.7105
3.98559,23.9342
3.99080,24.1184
3.99600,24.3289
4.00120,24.5263
4.00641,24.6974
4.01161,24.8421
4.01681,24.9211
4.02202,24.9211
4.02722,24.9737
4.03242,24.9868
4.03762,24.9605
4.04283,24.8947
4.04803,24.9342
4.05323,24.9079
4.05844,24.8158
4.06364,24.7500
4.06884,24.4079
4.07405,24.4474
4.07925,24.1447
4.08445,24.0132
4.08966,23.9211
4.09486,23.7895
4.10006,23.5658
4.10527,23.3947
4.11047,23.2237
4.11567,23.0000
4.12087,22.8816
4.12608,22.7368
4.13128,22.4737
4.13648,22.1447
4.14169,21.9737
4.14689,21.6579
4.15209,21.4342
4.15730,21.1579
4.16250,20.9079
4.16770,20.6316
4.17291,20.3684
4.17811,20.1316
4.18331,19.8289
4.18852,19.6579
4.19372,19.4079
4.19892,19.2368
4.20412,19.0789
4.20933,18.8684
4.21453,18.6711
4.21973,18.6184
4.22494,18.3553
4.23014,18.3553
4.23534,18.1447
4.24055,18.1579
4.24575,18.0132
4.25095,17.8026
4.25616,17.7632
4.26136,17.6579
4.26656,17.6184
4.27177,17.5395
4.27697,17.4868
4.28217,17.4474
4.28737,17.3947
4.29258,17.3421
4.29778,17.3289
4.30298,17.3421
4.30819,17.3026
4.31339,17.3158
4.31859,17.2763
4.32380,17.3158
4.32900,17.2500
4.33420,17.3289
4.33941,17.2895
4.34461,17.3289
4.34981,17.3684
4.35502,17.3553
4.36022,17.3684
4.36542,17.4737
4.37063,17.5263
4.37583,17.6053
4.38103,17.6579
4.38623,17.7500
4.39144,17.8026
4.39664,17.8158
4.40184,17.9079
4.40705,17.9605
4.41225,18.0789
4.41745,18.1711
4.42266,18.2368
4.42786,18.3026
4.43306,18.3947
4.43827,18.4079
4.44347,18.5000
4.44867,18.5921
4.45388,18.5921
4.45908,18.7632
4.46428,18.7368
4.46948,18.8816
4.47469,18.8947
4.47989,18.9605
4.48509,19.0526
4.49030,19.0789
4.49550,19.1711
4.50070,19.2895
4.50591,19.3158
4.51111,19.3684
4.51631,19.4211
4.52152,19.4737
4.52672,19.5789
4.53192,19.5526
4.53713,19.5395
4.54233,19.5921
4.54753,19.6579
4.55273,19.7632
4.55794,19.6974
4.56314,19.7105
4.56834,19.6842
4.57355,19.7105
4.57875,19.6316
4.58395,19.6184
4.58916,19.4868
4.59436,19.4342
4.59956,19.4474
4.60477,19.2895
4.60997,19.2895
4.61517,19.2105
4.62038,19.2500
4.62558,19.1447
4.63078,19.0263
4.63598,18.9868
4.64119,18.8947
4.64639,18.8158
4.65159,18.7237
4.65680,18.6053
4.66200,18.5132
4.66720,18.3553
4.67241,18.3158
4.67761,18.1316
4.68281,18.0263
4.68802,17.9079
4.69322,17.8026
4.69842,17.6842
4.70363,17.6316
4.70883,17.5658
4.71403,17.5132
4.71923,17.4211
4.72444,17.3684
4.72964,17.3289
4.73484,17.2632
4.74005,17.3026
4.74525,17.2763
4.75045,17.3026
4.75566,17.2632
4.76086,17.2895
4.76606,17.3158
4.77127,17.3421
4.77647,17.3816
4.78167,17.5263
4.78687,17.5789
4.79208,17.6447
4.79728,17.7237
4.80248,17.8816
4.80769,17.9737
4.81289,18.0658
4.81809,18.1974
4.82330,18.3289
4.82850,18.5000
4.83370,18.6184
4.83891,18.8684
4.84411,18.8816
4.84931,19.1842
4.85452,19.3947
4.85972,19.5132
4.86492,19.7763
4.87012,20.0132
4.87533,20.1842
4.88053,20.2763
4.88573,20.5526
4.89094,20.7368
4.89614,20.9211
4.90134,21.1316
4.90655,21.2895
4.91175,21.4211
4.91695,21.5526
4.92216,21.6316
4.92736,21.7368
4.93256,21.9079
4.93777,22.0395
4.94297,22.1711
4.94817,22.1842
4.95337,22.3816
4.95858,22.2500
4.96378,22.3158
4.96898,22.2500
4.97419,22.2237
4.97939,22.3289
4.98459,22.2632
4.98980,22.3158
4.99500,22.2632
5.00020,22.0921
5.00541,22.1184
5.01061,22.0263
5.01581,21.9605
5.02102,21.7632
5.02622,21.6842
5.03142,21.7237
5.03662,21.5395
5.04183,21.4079
5.04703,21.2632
5.05223,21.0658
5.05744,20.6974
5.06264,20.5132
5.06784,20.3158
5.07305,20.0921
5.07825,19.9868
5.08345,19.6974
5.08866,19.5658
5.09386,19.3816
5.09906,19.2368
5.10427,19.0132
5.10947,18.8947
5.11467,18.7895
5.11987,18.6053
5.12508,18.4474
5.13028,18.2368
5.13548,18.1447
5.14069,18.0395
5.14589,17.8947
5.15109,17.7500
5.15630,17.6579
5.16150,17.5658
5.16670,17.4737
5.17191,17.4342
5.17711,17.3289
5.18231,17.3026
5.18752,17.2500
5.19272,17.2368
5.19792,17.2763
5.20312,17.2105
5.20833,17.2895
5.21353,17.2763
5.21873,17.2895
5.22394,17.4079
5.22914,17.4342
5.23434,17.5263
5.23955,17.6053
5.24475,17.6842
5.24995,17.7763
5.25516,17.8947
5.26036,17.9737
5.26556,18.1316
5.27077,18.2368
5.27597,18.3289
5.28117,18.5000
5.28638,18.6316
5.29158,18.7895
5.29678,18.8816
5.30198,19.0789
5.30719,19.1711
5.31239,19.3158
5.31759,19.4474
5.32280,19.5263
5.32800,19.6053
5.33320,19.6974
5.33841,19.8421
5.34361,19.8421
5.34881,20.0000
5.35402,20.0395
5.35922,20.0789
5.36442,20.1711
5.36963,20.2895
5.37483,20.3421
5.38003,20.3289
5.38523,20.5526
5.39044,20.6053
5.39564,20.5526
5.40084,20.5921
5.40605,20.6053
5.41125,20.5658
5.41645,20.5526
5.42166,20.4868
5.42686,20.4079
5.43206,20.3816
5.43727,20.3289
5.44247,20.3421
5.44767,20.2632
5.45288,20.1579
5.45808,20.1053
5.46328,20.0395
5.46848,19.8553
5.47369,19.7895
5.47889,19.7368
5.48409,19.5263
5.48930,19.4211
5.49450,19.3158
5.49970,19.1842
5.50491,19.0789
5.51011,19.0526
5.51531,18.8684
5.52052,18.8158
5.52572,18.7105
5.53092,18.6184
5.53613,18.4868
5.54133,18.3947
5.54653,18.2895
5.55173,18.1579
5.55694,18.0921
5.56214,17.9211
5.56734,17.8684
5.57255,17.8026
5.57775,17.7368
5.58295,17.6447
5.58816,17.6184
5.59336,17.5132
5.59856,17.4868
5.60377,17.4211
5.60897,17.3553
5.61417,17.3289
5.61938,17.3421
5.62458,17.3026
5.62978,17.2500
5.63498,17.2895
5.64019,17.2368
5.64539,17.2368
5.65059,17.2237
5.65580,17.3026
5.66100,17.2105
5.66620,17.2632
5.67141,17.2500
5.67661,17.2632
5.68181,17.2895
5.68702,17.2763
5.69222,17.3158
5.69742,17.2763
5.70262,17.2763
5.70783,17.3026
5.71303,17.3158
5.71823,17.4211
5.72344,17.4342
5.72864,17.4868
5.73384,17.5132
5.73905,17.4474
5.74425,17.5132
5.74945,17.5526
5.75466,17.5132
5.75986,17.6053
5.76506,17.6053
5.77027,17.6184
5.77547,17.5921
5.78067,17.7368
5.78587,17.6842
5.79108,17.7500
5.79628,17.7632
5.80148,17.7237
5.80669,17.8026
5.81189,17.7368
5.81709,17.7368
5.82230,17.7500
5.82750,17.7500
5.83270,17.8026
5.83791,17.7368
5.84311,17.8158
5.84831,17.7763
5.85352,17.7500
5.85872,17.8158
5.86392,17.8158
5.86912,17.7895
5.87433,17.7895
5.87953,17.7368
5.88473,17.6974
5.88994,17.6579
5.89514,17.7500
5.90034,17.7105
5.90555,17.7368
5.91075,17.6447
5.91595,17.6974
5.92116,17.5921
5.92636,17.6447
5.93156,17.6447
5.93677,17.6579
5.94197,17.5921
5.94717,17.6184
5.95237,17.5789
5.95758,17.5921
5.96278,17.5526
5.96798,17.4868
5.97319,17.5000
5.97839,17.4868
5.98359,17.5000
5.98880,17.4868
5.99400,17.4605
5.99920,17.4605
6.00441,17.5132
6.00961,17.4474
6.01481,17.3816
6.02002,17.4211
6.02522,17.3553
6.03042,17.2895
6.03562,17.3158
6.04083,17.2895
6.04603,17.3421
6.05123,17.2237
6.05644,17.3026
6.06164,17.3026
6.06684,17.2763
6.07205,17.3158
6.07725,17.1842
6.08245,17.2632
6.08766,17.3026
6.09286,17.2368
6.09806,17.1974
6.10327,17.2368
6.10847,17.2763
6.11367,17.1842
6.11888,17.1842
6.12408,17.2500
6.12928,17.1711
6.13448,17.1974
6.13969,17.2368
6.14489,17.1579
6.15009,17.2632
6.15530,17.2237
6.16050,17.2632
6.16570,17.2368
6.17091,17.2763
6.17611,17.2895
6.18131,17.2763
6.18652,17.2500
6.19172,17.3158
6.19692,17.3553
6.20213,17.3421
6.20733,17.4079
6.21253,17.3684
6.21773,17.4079
6.22294,17.4605
6.22814,17.5132
6.23334,17.5132
6.23855,17.5132
6.24375,17.5658
6.24895,17.6053
6.25416,17.6184
6.25936,17.6316
6.26456,17.6711
6.26977,17.7105
6.27497,17.7237
6.28017,17.8421
6.28538,17.8421
6.29058,17.8816
6.29578,17.8421
6.30098,17.9079
6.30619,17.9474
6.31139,17.8816
6.31659,17.9211
6.32180,17.9342
6.32700,18.0000
6.33220,17.9868
6.33741,18.0658
6.34261,18.0658
6.34781,17.9868
6.35302,18.0132
6.35822,18.0395
6.36342,18.0000
6.36863,18.0000
6.37383,18.0132
6.37903,18.0132
6.38423,18.0263
6.38944,17.9605
6.39464,18.0000
6.39984,17.9605
6.40505,17.9342
6.41025,17.9474
6.41545,17.8553
6.42066,17.9211
6.42586,17.8816
6.43106,17.7895
6.43627,17.7105
6.44147,17.6974
6.44667,17.6579
6.45188,17.6711
6.45708,17.6974
6.46228,17.6053
6.46748,17.5921
6.47269,17.5526
6.47789,17.4474
6.48309,17.4342
6.48830,17.4474
6.49350,17.3816
6.49870,17.3816
6.50391,17.3421
6.50911,17.2632
6.51431,17.3026
6.51952,17.3158
6.52472,17.2237
6.52992,17.2237
6.53512,17.1974
6.54033,17.1842
6.54553,17.2105
6.55073,17.3158
6.55594,17.2368
6.56114,17.2237
6.56634,17.2105
6.57155,17.2500
6.57675,17.2237
6.58195,17.2632
